half track wth from center:1.7
overlay frame count:20
2020-07-20 18:00:19, frameID:74, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:9 hgt:0.070549 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:19, frameID:75, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:9 hgt:0.070549 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:19, frameID:76, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:9 hgt:0.070549 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:19, frameID:77, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:10 hgt:0.070549 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:20, frameID:78, muddy obj, type:5 level:1 pos_x:-1.6 pox_y:37.5 reported level:1 pn:9 hgt:0.0686359 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:20, frameID:79, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:9 hgt:0.0686359 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:20, frameID:80, complex obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:12 hgt:0.146817 wth:0.3 len:0.299999 tailLen:0 spd:0
2020-07-20 18:00:20, frameID:81, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:9 hgt:0.0419006 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:21, frameID:82, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:8 hgt:0.0419006 wth:0.3 len:0.299999 tailLen:0spd:0
2020-07-20 18:00:21, frameID:83, muddy obj, type:5 level:3 pos_x:-1.6 pox_y:37.5 reported level:3 pn:8 hgt:0.0419006 wth:0.3 len:0.299999 tailLen:0spd:0
